alerts,apiInfoId,apiType,destinationIP,destinationPort,hasProvidedSpecDiff,hasReconstructedSpecDiff,hostSpecName,id,method,path,query,requestTime,sourceIP,specDiffType,statusCode,time
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",4,INTERNAL,10.96.105.147,80,False,False,carts.sock-shop,4789,POST,/carts/63c7d5555218a50001135984/items,2023-01-18T12:12:22.838Z,192.168.157.162,,201,2023-01-18T12:12:22.928Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4788,GET,/catalogue/510a0d7e-8e83-4193-b483-e27e09ddc34d,2023-01-18T12:12:22.813Z,192.168.157.162,,200,2023-01-18T12:12:22.833Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4787,GET,/catalogue,tags=blue%2Cgreen%2Cbrown%2Cmagic%2Cskin%2Caction%2Cred&page=1&size=100,2023-01-18T12:12:22.723Z,192.168.157.162,,200,2023-01-18T12:12:22.776Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4786,GET,/catalogue,tags=green%2Cblack%2Cmagic%2Cgreen%2Cmagic%2Cmagic%2Cgreen&page=1&size=100,2023-01-18T12:12:20.076Z,192.168.157.162,,200,2023-01-18T12:12:20.082Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4785,GET,/catalogue,tags=skin%2Cgreen%2Cgeek%2Cmagic%2Csport%2Cformal%2Cgreen%2Cmagic%2Cskin%2Cblack&page=1&size=100,2023-01-18T12:12:19.869Z,192.168.157.162,,200,2023-01-18T12:12:19.902Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4784,GET,/catalogue,tags=geek%2Caction%2Cmagic%2Cgreen%2Csport%2Cblue%2Cgeek%2Cskin%2Cskin%2Cbrown%2Cmagic&page=1&size=100,2023-01-18T12:12:17.318Z,192.168.157.162,,200,2023-01-18T12:12:17.515Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4783,GET,/catalogue,tags=brown%2Cformal&page=1&size=100,2023-01-18T12:12:17.424Z,192.168.157.162,,200,2023-01-18T12:12:17.513Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4782,GET,/catalogue,tags=sport%2Cgeek%2Cbrown&page=1&size=100,2023-01-18T12:12:14.558Z,192.168.157.162,,200,2023-01-18T12:12:14.918Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4781,GET,/catalogue,tags=formal%2Csport%2Cskin%2Cgeek&page=1&size=100,2023-01-18T12:12:10.883Z,192.168.157.162,,200,2023-01-18T12:12:11.422Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",6,INTERNAL,10.96.145.8,80,False,False,user.sock-shop,4779,GET,/customers/63c7d5555218a50001135984/addresses,2023-01-18T12:12:10.498Z,192.168.157.162,,200,2023-01-18T12:12:11.363Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",6,INTERNAL,10.96.145.8,80,False,False,user.sock-shop,4780,GET,/customers/63c7d5555218a50001135984/cards,2023-01-18T12:12:10.488Z,192.168.157.162,,200,2023-01-18T12:12:11.363Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",6,INTERNAL,10.96.145.8,80,False,False,user.sock-shop,4778,GET,/customers/63c7d5555218a50001135984,2023-01-18T12:12:09.789Z,192.168.157.162,,200,2023-01-18T12:12:10.610Z
"[{'alert': 'ALERT', 'moduleName': 'traceanalyzer', 'reason': 'ALERT_WARN'}]",5,INTERNAL,10.96.196.111,80,False,False,catalogue.sock-shop,4777,GET,/catalogue,tags=magic%2Cmagic%2Cskin&page=1&size=100,2023-01-18T12:12:06.298Z,192.168.157.162,,200,2023-01-18T12:12:08.264Z
