Id,Request Tijdstempel,Response Tijdstempel,Methode,URL,Code,Reden,RTT,Grootte Resp. Header,Grootte Resp. Body
1569,Tue Mar 21 17:45:56 CET 2023,Tue Mar 21 17:45:56 CET 2023,GET,http://172.18.0.4:30001/carts,404,Not Found,8,432,18
1570,Tue Mar 21 17:45:56 CET 2023,Tue Mar 21 17:45:56 CET 2023,GET,http://172.18.0.4:30001/carts/olnzz4SBrDqfWICAtnRybqbpKoKzzLah,404,Not Found,45,428,51
1613,Tue Mar 21 17:46:14 CET 2023,Tue Mar 21 17:46:14 CET 2023,GET,http://172.18.0.4:30001/carts/param1,404,Not Found,268,434,25
1627,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,GET,http://172.18.0.4:30001/carts,404,Not Found,89,429,18
1628,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,66,431,32
1629,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,4,426,67
1630,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,GET,http://172.18.0.4:30001/carts/olnzz4SBrDqfWICAtnRybqbpKoKzzLah,404,Not Found,5,428,51
1631,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1%27+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,44,430,70
1632,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1%22+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,3,432,70
1633,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1%29+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,3,432,70
1634,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1%29+%27+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,4,428,74
1635,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,43,430,32
1636,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,5,432,32
1637,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,5,426,32
1638,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,11,428,32
1639,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,50,430,32
1640,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,428,32
1641,Tue Mar 21 17:46:22 CET 2023,Tue Mar 21 17:46:22 CET 2023,GET,http://172.18.0.4:30001/carts/param1,404,Not Found,4,426,25
1642,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/items,404,Not Found,10,426,31
1643,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,47,428,66
1644,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1%27+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,2,432,69
1645,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1%22+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,3,432,69
1646,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1%29+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,4,426,69
1647,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1%29+%27+WAITFOR+DELAY+%270%3A0%3A15%27+--+/items,404,Not Found,3,428,73
1648,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,7,430,51
1649,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId+WAITFOR+DELAY+%270%3A0%3A15%27+--+,404,Not Found,5,430,86
1650,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId%27+WAITFOR+DELAY+%270%3A0%3A15%27+--+,404,Not Found,59,433,89
1651,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId%22+WAITFOR+DELAY+%270%3A0%3A15%27+--+,404,Not Found,4,426,89
1652,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId%29+WAITFOR+DELAY+%270%3A0%3A15%27+--+,404,Not Found,4,428,89
1653,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId%29+%27+WAITFOR+DELAY+%270%3A0%3A15%27+--+,404,Not Found,4,430,93
1654,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,46,428,51
1655,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,3,428,51
1656,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,3,426,51
1657,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,5,430,51
1658,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%22%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%22/items,404,Not Found,4,429,172
1659,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%27%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%27/items,404,Not Found,5,429,172
1660,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts,404,Not Found,46,432,18
1661,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/olnzz4SBrDqfWICAtnRybqbpKoKzzLah,404,Not Found,8,428,51
1662,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D/items,404,Not Found,48,429,163
1663,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D%5C/items,404,Not Found,4,429,166
1664,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B/items,404,Not Found,7,431,157
1665,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%22%2Bresponse.write%28%5B138.200*579.869%29%2B%22/items,404,Not Found,44,428,76
1666,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/%2Bresponse.write%28%7B0%7D*%7B1%7D%29%2B/items,404,Not Found,3,426,67
1667,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/response.write%28138.200*579.869%29/items,404,Not Found,3,428,61
1668,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,6,426,32
1669,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,11,428,32
1670,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,47,430,32
1671,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,35,430,32
1672,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,12,426,32
1673,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,46,428,32
1674,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,5,428,32
1675,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,428,32
1676,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,49,426,32
1677,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,7,426,32
1678,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,10,430,32
1679,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,49,432,32
1680,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,428,32
1681,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,12,426,32
1682,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,16,426,32
1683,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,GET,http://172.18.0.4:30001/carts/param1,404,Not Found,17,428,25
1684,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,45,428,32
1685,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,428,32
1686,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,9,426,32
1687,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,50,428,32
1688,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,426,32
1689,Tue Mar 21 17:46:23 CET 2023,Tue Mar 21 17:46:23 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,426,32
1690,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,428,32
1691,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,428,32
1692,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,46,426,32
1693,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,428,32
1694,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,430,32
1695,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%22%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%22/items,404,Not Found,3,429,171
1696,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%27%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%27/items,404,Not Found,2,427,171
1697,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,50,428,32
1698,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,7,428,32
1699,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,6,428,32
1700,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D/items,404,Not Found,47,427,162
1701,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,17,431,32
1702,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D%5C/items,404,Not Found,11,427,165
1703,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,51,428,32
1704,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B/items,404,Not Found,45,429,156
1705,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,8,426,32
1706,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%22%2Bresponse.write%28%5B463.296*337.222%29%2B%22/items,404,Not Found,5,430,75
1707,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%2Bresponse.write%28%7B0%7D*%7B1%7D%29%2B/items,404,Not Found,7,428,66
1708,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,8,428,32
1709,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,48,430,32
1710,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,5,426,32
1711,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,426,32
1712,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/response.write%28463.296*337.222%29/items,404,Not Found,61,433,60
1713,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,6,430,32
1714,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,48,432,32
1715,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,8,434,32
1716,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,430,32
1717,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,45,428,32
1718,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,430,32
1719,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,434,32
1720,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,46,426,32
1721,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,3,430,32
1722,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,428,32
1723,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,4,434,32
1724,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%22%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%22,404,Not Found,3,433,188
1725,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%27%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%27,404,Not Found,4,431,188
1726,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D,404,Not Found,4,431,179
1727,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,POST,http://172.18.0.4:30001/carts/param1/items,404,Not Found,48,426,32
1728,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D%5C,404,Not Found,45,435,182
1729,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B,404,Not Found,4,427,173
1730,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%22%2Bresponse.write%28%5B463.637*936.067%29%2B%22,404,Not Found,7,428,92
1731,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=%2Bresponse.write%28%7B0%7D*%7B1%7D%29%2B,404,Not Found,47,428,83
1732,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=response.write%28463.637*936.067%29,404,Not Found,3,430,77
1733,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%22%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%22/merge?sessionId=sessionId,404,Not Found,6,431,191
1734,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%27%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%27/merge?sessionId=sessionId,404,Not Found,43,433,191
1735,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D/merge?sessionId=sessionId,404,Not Found,4,427,182
1736,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%24%7B%40print%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%7D%5C/merge?sessionId=sessionId,404,Not Found,2,429,185
1737,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B/merge?sessionId=sessionId,404,Not Found,43,429,176
1738,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%22%2Bresponse.write%28%5B262.729*758.596%29%2B%22/merge?sessionId=sessionId,404,Not Found,4,426,95
1739,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/%2Bresponse.write%28%7B0%7D*%7B1%7D%29%2B/merge?sessionId=sessionId,404,Not Found,4,432,86
1740,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/response.write%28262.729*758.596%29/merge?sessionId=sessionId,404,Not Found,45,430,80
1741,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,3,426,51
1742,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,3,428,51
1743,Tue Mar 21 17:46:24 CET 2023,Tue Mar 21 17:46:24 CET 2023,GET,http://172.18.0.4:30001/carts/param1/merge?sessionId=sessionId,404,Not Found,45,426,51
